Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
1182,DeMarcus Cousins,2012-13,2021-22,22-31,509,437,30.0,7.2,15.6,6.4,13.1,0.8,2.5,5.3,7.1,2.4,8.0,10.3,3.3,1.4,1.2,3.4,3.6,20.6,.465,.489,.335,.746,.551,.491,C-F,DENGSWHOULACMILNOPSAC,couside01
1183,Bryce Cotton,2014-15,2015-16,22-23,23,0,8.6,1.4,3.4,1.1,2.4,0.3,1.0,0.7,0.8,0.1,0.7,0.8,0.8,0.3,0.0,0.7,0.3,3.8,.418,.464,.304,.833,.506,.462,G,MEMPHOUTA,cottobr01
1184,Matt Costello,2017-18,2017-18,24,4,0,8.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.3,2.0,2.3,0.5,0.5,0.5,0.3,1.8,1.0,.500,.500,,,.500,.500,F,SAS,costema01
1185,Petr Cornelie,2021-22,2021-22,26,13,0,2.9,0.4,1.2,0.3,0.5,0.1,0.6,0.2,0.3,0.5,0.5,1.1,0.2,0.1,0.1,0.3,0.5,1.1,.333,.571,.125,.750,.418,.367,F,DEN,cornepe01
1186,Chris Copeland,2012-13,2015-16,28-31,171,26,12.3,2.1,5.0,1.2,2.5,0.9,2.5,0.7,0.9,0.4,1.2,1.6,0.6,0.2,0.2,0.8,1.4,5.8,.427,.486,.365,.752,.540,.516,F,INDMILNYK,copelch01
1187,Sharife Cooper,2021-22,2021-22,20,13,0,3.0,0.2,1.1,0.2,0.6,0.1,0.5,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.1,0.5,.214,.250,.167,,.250,.250,G,ATL,coopesh01
1188,Jack Cooley,2014-15,2017-18,23-26,23,0,7.6,1.0,2.1,1.0,2.1,0.0,0.0,1.0,1.7,1.0,1.3,2.4,0.3,0.3,0.1,0.3,1.6,2.9,.449,.449,,.575,.503,.449,F-C,SACUTA,cooleja01
1189,Xavier Cooks,2022-23,2022-23,27,10,1,12.6,1.7,2.8,1.7,2.7,0.0,0.1,0.4,1.0,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8,.607,.630,.000,.400,.586,.607,F,WAS,cooksxa01
1190,Charles Cooke,2017-18,2017-18,23,13,0,2.9,0.2,1.1,0.1,0.5,0.1,0.6,0.1,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.5,.143,.167,.125,.500,.202,.179,G,NOP,cookech01
1191,Tyler Cook,2019-20,2021-22,22-24,65,3,10.6,1.5,2.4,1.5,2.3,0.0,0.0,0.7,1.2,0.8,1.7,2.5,0.3,0.2,0.1,0.5,1.0,3.8,.654,.656,.500,.600,.661,.657,F,BRKCHICLEDENDET,cookty01
1192,Quinn Cook,2016-17,2020-21,23-27,188,29,14.1,2.5,5.5,1.6,3.2,1.0,2.3,0.3,0.4,0.2,1.4,1.7,1.6,0.3,0.0,0.7,1.1,6.4,.461,.500,.408,.795,.559,.548,G,CLEDALGSWLALNOP,cookqu01
1193,Daequan Cook,2012-13,2012-13,25,49,1,9.0,1.0,3.4,0.5,1.6,0.5,1.9,0.2,0.2,0.1,1.1,1.2,0.4,0.2,0.1,0.3,0.5,2.8,.305,.329,.286,.750,.398,.383,G,CHIHOU,cookda02
1194,Will Conroy,2012-13,2012-13,30,4,0,5.0,0.0,2.3,0.0,1.5,0.0,0.8,0.3,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,.000,.000,.000,.500,.051,.000,G,MIN,conrowi01
1195,Pat Connaughton,2015-16,2022-23,23-30,478,68,19.2,2.2,5.2,1.1,1.8,1.2,3.3,0.4,0.6,0.7,2.8,3.5,1.3,0.5,0.3,0.5,1.2,6.1,.436,.576,.359,.777,.567,.552,G,MILPOR,connapa01
1196,Mike Conley,2012-13,2022-23,25-35,667,659,31.7,5.6,12.7,3.6,7.6,1.9,5.0,3.1,3.7,0.5,2.5,3.1,5.9,1.4,0.2,1.9,2.0,16.1,.438,.474,.383,.837,.564,.514,G,MEMMINUTA,conlemi01
1197,Chance Comanche,2022-23,2022-23,26,1,0,21.0,3.0,5.0,3.0,5.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,.600,.600,,.250,.518,.600,F-C,POR,comanch01
1198,Bonzie Colson,2018-19,2018-19,23,8,2,12.3,1.6,4.9,1.0,2.3,0.6,2.6,1.0,1.1,1.0,2.8,3.8,0.4,0.6,0.1,0.4,0.4,4.9,.333,.444,.238,.889,.454,.397,F,MIL,colsobo01
1199,Nick Collison,2012-13,2017-18,32-37,322,8,15.3,1.5,2.9,1.5,2.7,0.1,0.3,0.6,0.9,1.3,2.1,3.4,1.2,0.4,0.3,0.8,2.1,3.8,.524,.552,.238,.703,.566,.535,F,OKC,collini01
1200,Darren Collison,2012-13,2021-22,25-34,496,346,29.2,4.6,9.6,3.5,7.0,1.0,2.6,2.4,2.9,0.4,2.1,2.6,4.9,1.2,0.1,1.8,1.8,12.6,.476,.504,.402,.852,.581,.530,G,DALINDLACLALSAC,collida01
1201,Kyle Collinsworth,2017-18,2017-18,26,32,2,15.0,1.2,3.1,1.1,2.6,0.1,0.5,0.7,1.3,1.0,2.3,3.3,1.8,0.5,0.3,0.8,1.4,3.2,.384,.415,.235,.525,.433,.404,G-F,DAL,colliky01
1202,Zach Collins,2017-18,2022-23,20-25,245,42,18.9,2.8,6.0,2.2,4.2,0.6,1.8,1.2,1.6,1.4,3.4,4.8,1.6,0.4,0.7,1.3,2.5,7.5,.477,.535,.342,.749,.562,.528,C-F,PORSAS,colliza01
1203,John Collins,2017-18,2022-23,20-25,364,313,29.2,6.2,11.3,5.3,8.6,1.0,2.7,2.5,3.2,2.2,5.8,8.0,1.5,0.6,1.0,1.4,3.1,15.8,.551,.611,.356,.783,.626,.593,F,ATL,collijo01
1204,Jason Collins,2012-13,2013-14,34-35,60,10,9.3,0.3,0.9,0.3,0.8,0.0,0.1,0.4,0.6,0.5,0.8,1.3,0.2,0.3,0.2,0.4,1.9,1.1,.377,.400,.000,.722,.479,.377,C,BOSBRKWAS,collija04
1205,Norris Cole,2012-13,2016-17,24-28,295,58,22.9,2.8,6.8,2.2,4.9,0.6,1.9,0.8,1.0,0.2,1.9,2.1,2.9,0.8,0.1,1.4,1.9,7.0,.410,.441,.330,.734,.480,.456,G,MIANOPOKC,coleno01
1206,Amir Coffey,2019-20,2022-23,22-25,181,41,15.2,1.9,4.2,1.1,2.2,0.8,2.0,1.0,1.3,0.3,1.4,1.7,1.2,0.3,0.1,0.5,1.0,5.5,.436,.499,.369,.799,.569,.525,G,LAC,coffeam01
1207,Antonius Cleveland,2017-18,2019-20,23-25,28,0,6.0,0.4,1.3,0.3,1.0,0.1,0.3,0.3,0.4,0.2,0.6,0.8,0.1,0.3,0.3,0.3,1.1,1.2,.343,.321,.429,.636,.427,.386,G,ATLDAL,clevean01
1208,Chris Clemons,2019-20,2019-20,22,33,0,8.8,1.7,4.3,0.6,1.1,1.1,3.2,0.3,0.3,0.1,0.8,0.9,0.8,0.3,0.2,0.6,0.8,4.9,.401,.571,.346,.909,.548,.532,G,HOU,clemoch01
1209,Nic Claxton,2019-20,2022-23,20-23,170,96,23.7,4.2,6.1,4.2,6.1,0.0,0.1,1.3,2.5,2.0,4.9,6.9,1.4,0.7,1.7,0.9,2.4,9.7,.679,.686,.143,.540,.670,.680,C,BRK,claxtni01
1210,Victor Claver,2012-13,2014-15,24-26,80,16,13.4,1.3,3.1,0.8,1.7,0.4,1.5,0.3,0.5,0.5,1.7,2.2,0.7,0.4,0.2,0.7,1.3,3.2,.398,.489,.293,.585,.479,.466,F,POR,clavevi01
1211,Gian Clavell,2017-18,2017-18,24,7,0,9.1,0.9,2.6,0.0,0.4,0.9,2.1,0.3,0.3,0.1,0.9,1.0,0.4,0.3,0.0,0.3,1.1,2.9,.333,.000,.400,1.000,.530,.500,G,DAL,clavegi01
1212,Jordan Clarkson,2014-15,2022-23,22-30,661,203,27.5,6.0,13.6,4.1,8.1,1.9,5.5,2.0,2.5,0.9,2.5,3.4,2.7,0.8,0.2,1.8,1.7,15.9,.440,.509,.338,.826,.540,.508,G,CLELALUTA,clarkjo01
1213,Coty Clarke,2015-16,2015-16,23,3,0,2.0,0.7,1.3,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,2.0,.500,.000,1.000,,.750,.750,F,BOS,clarkco01
1214,Brandon Clarke,2019-20,2022-23,23-26,237,29,21.3,4.5,7.5,4.3,6.8,0.2,0.7,1.5,2.1,1.8,3.8,5.6,1.4,0.7,0.9,0.7,1.8,10.7,.604,.637,.290,.705,.638,.618,F,MEM,clarkbr01
1215,Ian Clark,2013-14,2018-19,22-27,330,9,13.7,2.2,5.0,1.4,2.8,0.7,2.1,0.5,0.6,0.2,1.1,1.3,1.2,0.4,0.1,0.7,1.2,5.6,.439,.514,.340,.804,.533,.513,G,DENGSWNOPUTA,clarkia01
1216,Gary Clark,2018-19,2021-22,24-27,170,19,13.2,1.0,3.0,0.2,0.5,0.8,2.5,0.2,0.2,0.7,1.8,2.5,0.5,0.3,0.4,0.3,0.9,3.1,.351,.494,.326,.838,.504,.489,F,DENHOUNOPORLPHI,clarkga01
1217,Earl Clark,2012-13,2014-15,25-27,123,53,18.1,2.3,5.5,1.6,3.6,0.7,2.0,0.6,0.9,0.9,3.1,4.0,0.7,0.5,0.6,0.8,1.5,5.8,.411,.453,.333,.667,.490,.470,F,BRKCLELALNYK,clarkea01
1218,Patrick Christopher,2014-15,2014-15,26,4,1,7.3,0.8,3.0,0.8,2.0,0.0,1.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,1.5,.250,.375,.000,,.250,.250,G-F,UTA,chrispa01
1219,Josh Christopher,2021-22,2022-23,20-21,138,4,15.4,2.7,6.0,2.2,4.0,0.6,2.0,0.9,1.3,0.5,1.3,1.9,1.6,0.7,0.2,1.3,1.1,6.9,.455,.544,.277,.740,.530,.501,G,HOU,chrisjo01
1220,Semaj Christon,2016-17,2016-17,24,64,1,15.2,1.2,3.5,1.0,2.5,0.2,1.0,0.3,0.5,0.3,1.1,1.4,2.0,0.4,0.1,0.7,1.2,2.9,.345,.406,.190,.548,.387,.372,G,OKC,chrisse01
1221,Rakeem Christmas,2015-16,2016-17,24-25,30,0,7.5,0.7,1.5,0.7,1.5,0.0,0.0,0.7,1.0,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.1,.467,.467,,.724,.545,.467,F,IND,chrisra01
1222,Dionte Christmas,2013-14,2013-14,27,31,0,6.4,0.7,2.0,0.4,1.0,0.3,1.0,0.6,0.8,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3,.355,.419,.290,.750,.489,.427,G,PHO,chrisdi01
1223,Max Christie,2022-23,2022-23,19,41,3,12.5,1.1,2.6,0.4,1.1,0.6,1.5,0.3,0.4,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1,.415,.409,.419,.875,.566,.538,G,LAL,chrisma02
1224,Marquese Chriss,2016-17,2021-22,19-24,292,147,18.3,2.8,6.2,2.3,4.3,0.6,1.9,1.3,2.0,1.2,3.4,4.7,1.0,0.6,0.8,1.2,2.5,7.6,.456,.528,.290,.667,.531,.500,F,CLEDALGSWHOUPHO,chrisma01
1225,Chris Chiozza,2018-19,2021-22,23-26,91,4,11.4,1.2,3.5,0.6,1.6,0.6,1.9,0.2,0.3,0.2,1.0,1.3,2.4,0.5,0.1,0.9,1.0,3.3,.353,.366,.343,.800,.462,.446,G,BRKGSWHOUWAS,chiozch01
1226,Josh Childress,2012-13,2013-14,29-30,18,0,6.9,0.3,1.2,0.3,1.0,0.1,0.2,0.1,0.1,0.3,0.7,1.0,0.4,0.2,0.1,0.1,0.2,0.8,.286,.278,.333,.500,.320,.310,G-F,BRKNOP,childjo01
1227,Will Cherry,2014-15,2014-15,23,8,0,8.6,0.6,2.4,0.4,1.3,0.3,1.1,0.4,0.8,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,1.9,.263,.300,.222,.500,.347,.316,G,CLE,cherrwi01
1228,Zylan Cheatham,2019-20,2021-22,24-26,5,0,11.2,1.2,2.4,1.2,1.8,0.0,0.6,0.0,0.0,0.6,1.2,1.8,0.6,0.2,0.2,0.8,2.0,2.4,.500,.667,.000,,.500,.500,F,NOPUTA,cheatzy01
1229,Joe Chealey,2018-19,2019-20,23-24,5,0,8.2,0.2,2.0,0.2,1.2,0.0,0.8,0.4,0.4,0.0,0.0,0.0,0.4,0.8,0.0,0.4,0.6,0.8,.100,.167,.000,1.000,.184,.100,G,CHO,chealjo01
1230,Wilson Chandler,2012-13,2019-20,25-32,414,278,28.8,4.4,10.1,3.0,5.9,1.5,4.2,1.4,1.8,1.1,4.2,5.3,1.8,0.7,0.4,1.3,2.6,11.7,.438,.500,.350,.756,.536,.510,F,BRKDENLACPHI,chandwi01
1231,Tyson Chandler,2012-13,2019-20,30-37,436,359,25.9,2.9,4.6,2.9,4.6,0.0,0.0,1.8,2.7,3.0,6.2,9.2,0.9,0.5,0.8,1.2,2.3,7.6,.633,.634,.000,.668,.659,.633,C,DALHOULALNYKPHO,chandty01
1232,Kennedy Chandler,2022-23,2022-23,20,36,0,7.8,1.0,2.3,0.9,1.9,0.1,0.4,0.2,0.4,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,.422,.485,.133,.462,.440,.434,G,MEM,chandke01
1233,Justin Champagnie,2021-22,2022-23,20-21,41,0,7.7,0.9,2.0,0.6,1.2,0.3,0.8,0.2,0.2,1.0,1.0,2.0,0.4,0.2,0.1,0.2,0.8,2.2,.439,.510,.333,1.000,.535,.506,F,BOSTOR,champju01
1234,Julian Champagnie,2022-23,2022-23,21,17,3,18.8,3.5,7.6,1.5,2.8,1.9,4.8,0.8,1.0,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,.454,.542,.402,.824,.600,.581,F,PHISAS,champju02
1235,Mario Chalmers,2012-13,2017-18,26-31,357,204,26.4,3.1,7.4,2.0,4.3,1.1,3.1,2.1,2.6,0.3,2.2,2.5,3.8,1.5,0.2,1.9,2.8,9.3,.416,.470,.343,.799,.545,.488,G,MEMMIA,chalmma01
1236,Ahmad Caver,2021-22,2021-22,25,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.000,1.000,,,1.000,1.000,G,IND,caverah01
1237,Tyler Cavanaugh,2017-18,2018-19,23-24,50,1,11.1,1.4,3.2,0.7,1.4,0.7,1.9,0.4,0.5,1.0,1.7,2.7,0.6,0.2,0.1,0.3,1.3,3.8,.432,.544,.351,.826,.558,.534,F,ATLUTA,cavanty01
1238,Troy Caupain,2018-19,2018-19,23,4,0,4.0,1.0,2.0,0.5,1.3,0.5,0.8,0.0,0.0,0.3,0.5,0.8,1.0,0.3,0.0,0.0,0.0,2.5,.500,.400,.667,,.625,.625,G,ORL,caupatr01
1239,Willie Cauley-Stein,2015-16,2021-22,22-28,422,256,22.0,3.7,6.8,3.7,6.7,0.0,0.1,1.3,2.2,1.6,4.2,5.9,1.4,0.8,0.8,0.9,2.3,8.7,.544,.548,.188,.612,.564,.545,F-C,DALGSWPHISAC,caulewi01
1240,Omri Casspi,2012-13,2018-19,24-30,375,52,18.6,2.7,5.7,2.0,3.8,0.7,1.9,1.2,1.8,0.7,3.2,3.9,1.1,0.6,0.2,1.0,1.5,7.4,.477,.527,.379,.679,.569,.541,F,CLEGSWHOUMEMMINNOPSAC,casspom01
1241,Alex Caruso,2017-18,2022-23,23-28,292,73,21.3,2.1,4.9,1.3,2.7,0.8,2.1,1.1,1.4,0.5,2.1,2.6,2.7,1.2,0.4,1.2,2.0,6.0,.429,.479,.365,.749,.547,.509,G,CHILAL,carusal01
1242,Michael Carter-Williams,2013-14,2022-23,22-31,395,217,25.2,3.8,9.4,3.3,7.6,0.5,1.8,2.2,3.1,1.0,3.4,4.3,4.3,1.3,0.5,2.3,2.4,10.2,.402,.436,.256,.705,.473,.426,G,CHICHOHOUMILORLPHI,cartemi01
1243,Wendell Carter Jr.,2018-19,2022-23,19-23,260,246,28.0,4.9,9.5,4.2,7.4,0.7,2.1,2.4,3.3,2.4,6.5,8.8,2.1,0.6,0.8,1.7,3.0,12.9,.516,.572,.321,.733,.589,.552,C,CHIORL,cartewe01
1244,Vince Carter,2012-13,2019-20,36-43,555,36,20.2,2.8,7.1,1.4,3.3,1.4,3.9,1.2,1.5,0.5,2.3,2.9,1.6,0.7,0.4,0.8,2.0,8.3,.399,.437,.367,.798,.532,.499,G-F,ATLDALMEMSAC,cartevi01
1245,Jevon Carter,2018-19,2022-23,23-27,304,48,16.3,1.9,4.8,0.8,1.9,1.2,3.0,0.3,0.4,0.4,1.6,1.9,1.7,0.6,0.3,0.6,1.4,5.4,.400,.405,.397,.811,.537,.523,G,BRKMEMMILPHO,carteje01
1246,Matt Carroll,2012-13,2012-13,32,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,G,CHA,carroma01
1247,DeMarre Carroll,2012-13,2019-20,26-33,471,329,26.5,3.5,8.2,2.2,4.4,1.4,3.9,1.8,2.4,1.2,3.5,4.8,1.4,1.0,0.3,1.0,2.1,10.2,.432,.497,.359,.744,.554,.517,F,ATLBRKHOUSASTORUTA,carrode01
1248,Vernon Carey Jr.,2020-21,2022-23,19-21,37,5,5.1,0.7,1.5,0.7,1.4,0.0,0.2,0.5,0.7,0.5,0.9,1.4,0.1,0.1,0.2,0.3,0.6,1.9,.474,.520,.143,.654,.526,.482,C,CHOWAS,careyve01
1249,Clint Capela,2014-15,2022-23,20-28,536,473,26.8,5.4,8.6,5.4,8.6,0.0,0.0,1.6,2.9,3.6,7.1,10.7,1.0,0.7,1.5,1.1,2.4,12.4,.627,.628,.000,.533,.625,.627,C,ATLHOU,capelca01
1250,Devin Cannady,2020-21,2021-22,24-25,13,0,16.8,2.0,5.5,0.4,1.5,1.6,4.1,0.8,1.1,0.1,0.8,0.8,0.8,0.8,0.3,0.5,1.4,6.5,.361,.263,.396,.786,.537,.507,G,ORL,cannade01
1251,Vlatko Čančar,2019-20,2022-23,22-25,130,11,10.7,1.3,2.7,0.8,1.5,0.5,1.3,0.5,0.6,0.4,1.3,1.7,0.9,0.3,0.2,0.5,1.0,3.5,.479,.582,.361,.847,.596,.563,F,DEN,cancavl01
1252,Isaiah Canaan,2013-14,2018-19,22-27,235,77,20.4,2.6,7.1,1.1,2.6,1.6,4.4,1.3,1.6,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.5,8.1,.371,.404,.351,.836,.524,.481,G,CHIHOUMILMINPHIPHO,canaais01
1253,Facundo Campazzo,2020-21,2022-23,29-31,138,23,19.3,1.7,4.5,0.7,1.5,1.0,3.0,1.0,1.2,0.3,1.5,1.8,3.3,1.1,0.3,1.0,1.9,5.3,.369,.456,.326,.825,.528,.478,G,DALDEN,campafa01
1254,Marcus Camby,2012-13,2012-13,38,24,4,10.4,0.7,2.2,0.7,2.2,0.0,0.0,0.3,0.8,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8,.321,.321,,.421,.342,.321,C-F,NYK,cambyma01
1255,Kentavious Caldwell-Pope,2013-14,2022-23,20-29,759,617,29.5,4.1,9.7,2.4,5.0,1.7,4.7,1.6,1.9,0.6,2.5,3.1,1.8,1.1,0.2,1.0,1.8,11.5,.424,.479,.365,.814,.546,.512,G,DENDETLALWAS,caldwke01
1256,José Calderón,2012-13,2018-19,31-37,415,298,24.1,2.9,6.3,1.6,3.3,1.3,3.1,0.6,0.7,0.3,1.9,2.3,4.1,0.7,0.1,1.2,1.5,7.7,.457,.484,.428,.866,.579,.560,G,ATLCLEDALDETLALNYKTOR,caldejo01
1257,Nick Calathes,2013-14,2014-15,24-25,129,7,15.6,1.9,4.3,1.7,3.5,0.2,0.8,0.5,0.9,0.3,1.6,1.9,2.7,1.0,0.1,1.3,1.7,4.6,.441,.476,.288,.581,.484,.468,G,MEM,calatni01
1258,Jamal Cain,2022-23,2022-23,23,18,0,13.3,2.1,3.7,1.7,2.6,0.4,1.1,0.9,1.2,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4,.561,.652,.350,.773,.647,.614,F,MIA,cainja01
1259,Devontae Cacok,2019-20,2021-22,23-25,36,1,6.3,1.1,1.8,1.1,1.8,0.0,0.0,0.3,0.5,0.6,1.6,2.2,0.2,0.4,0.3,0.2,0.7,2.5,.621,.621,,.500,.616,.621,F,LALSAS,cacokde01
1260,Bruno Caboclo,2014-15,2020-21,19-25,105,20,12.3,1.5,3.8,1.0,1.9,0.6,1.9,0.5,0.6,0.8,1.8,2.6,0.7,0.3,0.6,0.7,1.3,4.2,.403,.498,.308,.836,.512,.480,F-C,HOUMEMSACTOR,cabocbr01
1261,Will Bynum,2012-13,2014-15,30-32,128,3,18.3,3.5,7.8,3.1,6.7,0.3,1.1,1.6,2.0,0.4,1.2,1.6,3.6,0.7,0.1,1.8,2.0,8.9,.447,.472,.299,.801,.513,.469,G,DETWAS,bynumwi01
1262,Andrew Bynum,2013-14,2013-14,26,26,19,19.8,3.6,8.7,3.6,8.7,0.0,0.0,1.4,1.9,2.0,3.5,5.6,1.1,0.2,1.1,1.3,1.2,8.7,.418,.418,,.755,.456,.418,C,CLEIND,bynuman01
1263,Dwight Buycks,2013-14,2017-18,24-28,49,0,14.2,2.3,5.8,1.8,4.3,0.6,1.5,1.1,1.2,0.4,1.2,1.6,1.7,0.6,0.0,1.2,1.1,6.3,.402,.413,.370,.883,.496,.449,G,DETLALTOR,buyckdw01
1264,Rasual Butler,2013-14,2015-16,34-36,171,3,13.5,1.9,4.3,1.1,2.3,0.8,2.0,0.4,0.6,0.2,1.5,1.7,0.6,0.3,0.3,0.4,0.8,4.9,.435,.483,.382,.742,.543,.525,F-G,INDSASWAS,butlera01
1265,John Butler,2022-23,2022-23,20,19,1,11.6,0.9,2.8,0.5,0.9,0.4,1.8,0.2,0.2,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,.321,.500,.229,.750,.411,.396,C,POR,butlejo01
1266,Jimmy Butler,2012-13,2022-23,23-33,712,649,34.6,6.2,13.3,5.4,10.7,0.8,2.6,5.8,6.9,1.7,3.9,5.6,4.4,1.7,0.5,1.7,1.5,19.1,.468,.503,.323,.843,.585,.499,F-G,CHIMIAMINPHI,butleji01
1267,Jared Butler,2021-22,2022-23,21-22,48,2,9.1,1.6,3.8,0.9,1.7,0.7,2.1,0.2,0.3,0.1,0.9,1.0,1.5,0.5,0.2,0.8,1.1,4.1,.415,.506,.343,.688,.521,.511,G,OKCUTA,butleja02
1268,Caron Butler,2012-13,2015-16,32-35,229,113,22.3,3.1,7.5,1.7,3.9,1.4,3.6,0.9,1.0,0.4,2.5,2.9,1.1,0.7,0.1,0.8,1.7,8.4,.410,.436,.382,.853,.528,.501,F,DETLACMILOKCSAC,butleca01
1269,Deonte Burton,2018-19,2022-23,25-29,73,0,8.2,1.0,2.9,0.8,1.8,0.2,1.1,0.2,0.4,0.2,1.0,1.2,0.4,0.2,0.2,0.4,0.9,2.5,.364,.453,.222,.615,.422,.407,G,OKCSAC,burtode02
1270,Alec Burks,2012-13,2022-23,21-31,617,143,23.6,3.7,8.8,2.5,5.7,1.2,3.1,2.5,3.2,0.5,3.1,3.6,2.1,0.7,0.2,1.3,1.9,11.1,.418,.437,.385,.806,.546,.487,G,CLEDETGSWNYKPHISACUTA,burksal01
1271,Trey Burke,2013-14,2021-22,21-29,498,130,20.9,3.7,9.0,2.6,5.7,1.1,3.3,1.1,1.3,0.3,1.4,1.8,3.1,0.6,0.1,1.1,1.3,9.6,.410,.448,.345,.810,.500,.473,G,DALNYKPHIUTAWAS,burketr01
1272,Reggie Bullock,2013-14,2022-23,22-31,512,294,23.7,2.7,6.5,1.1,2.1,1.7,4.3,0.5,0.7,0.4,2.3,2.7,1.2,0.6,0.1,0.6,1.5,7.7,.425,.506,.384,.827,.570,.553,G-F,DALDETLACLALNYKPHO,bullore01
1273,Chase Budinger,2012-13,2015-16,24-27,197,15,17.6,2.3,5.5,1.6,3.3,0.7,2.2,0.9,1.1,0.6,2.1,2.6,0.9,0.6,0.1,0.7,1.1,6.2,.421,.478,.335,.780,.521,.488,F,INDMINPHO,budinch01
1274,Shaq Buchanan,2021-22,2021-22,25,2,0,5.0,0.5,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,.250,.500,.000,,.250,.250,G,MEM,buchash01
1275,Thomas Bryant,2017-18,2022-23,20-25,229,134,19.7,4.0,6.8,3.5,5.4,0.5,1.4,1.5,2.0,1.5,4.2,5.7,1.1,0.3,0.8,0.8,1.8,10.1,.598,.659,.366,.757,.661,.636,C,DENLALWAS,bryanth01
1276,Kobe Bryant,2012-13,2015-16,34-37,185,185,33.8,7.7,18.9,6.0,13.1,1.7,5.8,5.2,6.3,0.7,4.2,4.9,4.8,1.2,0.2,3.1,2.0,22.5,.410,.459,.300,.831,.519,.456,G-F,LAL,bryanko01
1277,Elijah Bryant,2020-21,2020-21,25,1,0,32.0,6.0,13.0,5.0,8.0,1.0,5.0,3.0,3.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,16.0,.462,.625,.200,1.000,.559,.500,G,MIL,bryanel01
1278,Nicolás Brussino,2016-17,2017-18,23-24,58,2,9.2,0.9,2.5,0.4,0.8,0.5,1.7,0.3,0.4,0.4,1.2,1.7,0.8,0.3,0.1,0.4,0.7,2.6,.364,.500,.299,.773,.491,.465,G-F,ATLDAL,brussni01
1279,Jalen Brunson,2018-19,2022-23,22-26,345,195,26.7,5.4,11.0,4.2,7.8,1.2,3.1,2.2,2.8,0.5,2.7,3.1,4.2,0.6,0.1,1.4,1.8,14.3,.493,.536,.386,.812,.585,.548,G,DALNYK,brunsja01
1280,Troy Brown Jr.,2018-19,2022-23,19-23,297,84,20.0,2.5,5.8,1.6,3.3,0.9,2.5,0.7,0.9,0.8,3.1,3.9,1.5,0.7,0.1,0.7,1.4,6.6,.429,.485,.354,.772,.529,.505,G-F,CHILALWAS,browntr01
1281,Sterling Brown,2017-18,2022-23,22-27,268,29,16.6,2.0,4.7,1.1,2.2,0.9,2.5,0.5,0.6,0.6,2.8,3.3,1.0,0.5,0.2,0.7,1.4,5.3,.419,.485,.363,.796,.536,.517,G,DALHOULALMIL,brownst02
1282,Shannon Brown,2012-13,2014-15,27-29,93,25,18.7,2.9,7.1,2.5,5.4,0.5,1.6,1.2,1.6,0.5,1.4,1.9,1.3,0.8,0.2,1.0,1.3,7.5,.413,.453,.280,.773,.485,.445,G,MIANYKPHOSAS,brownsh01
1283,Moses Brown,2019-20,2022-23,20-23,128,39,12.4,2.1,3.8,2.1,3.8,0.0,0.0,1.2,2.2,2.0,3.3,5.2,0.1,0.3,0.6,0.6,1.5,5.5,.571,.571,,.565,.585,.571,C,BRKCLEDALLACOKCPOR,brownmo01
1284,Markel Brown,2014-15,2017-18,23-26,113,35,15.9,1.8,4.8,1.3,3.1,0.5,1.7,1.0,1.3,0.4,1.7,2.1,1.2,0.6,0.2,0.7,1.4,5.2,.380,.427,.295,.781,.482,.432,G,BRKHOU,brownma02
